week_number,month,province,product_name,category,avg_temperature_level,rainfall_level,tourism_level,payday_week,holiday_type,festival_season,school_season,urbanization_level,avg_income_level,demand_score,estimated_units_sold
21,May,Southern,Lion Beer,Alcohol,High,High,Medium,No,Vesak,Yes,Yes,Medium,Medium,80,101
33,August,Central,Arrack,Alcohol,Low,High,High,No,None,No,Yes,Medium,Medium,302.37,355
27,July,North Western,Ice Cream,Frozen Foods,High,Medium,Low,No,None,No,Yes,Medium,Medium,786.28,988
43,October,Western,Necto,Beverages,Medium,Low,Medium,Yes,None,No,Yes,High,High,1100.44,2137
7,February,Uva,Dhal,Staples,Medium,Medium,Low,No,None,No,Yes,Low,Low,428.29,345
35,August,North Western,Frozen Fish,Frozen Foods,High,Medium,Low,Yes,None,No,Yes,Medium,Medium,562.36,667
34,August,Uva,Necto,Beverages,High,Medium,Low,No,Poya,Yes,Yes,Low,Low,311.6,227
28,July,North Western,Necto,Beverages,High,Medium,Low,Yes,None,No,Yes,Medium,Medium,954.71,1317
23,June,North Western,Rice Flour,Staples,High,Medium,Low,Yes,None,No,Yes,Medium,Medium,355.03,404
15,April,North Central,Jaggery,Sweeteners,High,Medium,Medium,No,Sinhala_Tamil_New_Year,Yes,No,Low,Low,702.03,615
40,October,Central,Arrack,Alcohol,Medium,Low,Medium,Yes,None,No,Yes,Medium,Medium,549.24,707
4,January,Southern,Sunflower Oil,Cooking Essentials,Medium,Medium,High,Yes,Poya,Yes,Yes,Medium,Medium,415.91,550
34,August,Uva,Milo,Dairy,High,Medium,Low,No,Poya,Yes,Yes,Low,Low,419.1,328
23,June,North Western,Red Rice,Staples,High,Medium,Low,Yes,None,No,Yes,Medium,Medium,425.13,513
37,September,Eastern,Rice Flour,Staples,Medium,Low,Medium,No,None,No,Yes,Low,Low,265.86,237
15,April,Uva,Candles,Seasonal/Ritual,High,Low,Low,No,Sinhala_Tamil_New_Year,Yes,No,Low,Low,293.1,255
8,February,Northern,Candles,Seasonal/Ritual,Medium,High,Low,No,Poya,Yes,Yes,Low,Low,605.23,528
33,August,Central,Lion Beer,Alcohol,Low,High,High,No,None,No,Yes,Medium,Medium,531.46,611
27,July,North Western,Arrack,Alcohol,High,Medium,Low,Yes,None,No,Yes,Medium,Medium,631.62,761
48,November,Southern,Prima Noodles,Instant Foods,Medium,Medium,High,No,None,No,Yes,Medium,Medium,380.12,382
14,April,North Western,Rice,Staples,High,Low,Low,No,None,No,No,Medium,Medium,659.04,703
5,February,North Western,Sunflower Oil,Cooking Essentials,Medium,Medium,Low,No,None,No,Yes,Medium,Medium,576.82,619
9,March,North Western,Kotmale Yoghurt,Dairy,High,Low,Low,No,None,No,Yes,Medium,Medium,332.55,410
7,February,Western,Jaggery,Sweeteners,Medium,Medium,Medium,Yes,None,No,Yes,High,High,573.17,1055
24,June,Western,Sunflower Oil,Cooking Essentials,High,High,Medium,Yes,None,No,Yes,High,High,827.92,1347
10,March,Sabaragamuwa,Coconut Oil,Cooking Essentials,High,Low,Low,No,None,No,Yes,Low,Medium,306.97,246
13,March,Eastern,Elephant Ginger Beer,Beverages,High,Medium,Medium,No,Poya,Yes,Yes,Low,Low,401.85,288
22,May,North Western,Anchor Milk Powder,Dairy,High,Medium,Low,No,None,No,Yes,Medium,Medium,703.11,807
32,August,North Western,Tea Leaves,Beverages,High,Medium,Low,Yes,None,No,Yes,Medium,Medium,506.77,552
2,January,Southern,Anchor Milk Powder,Dairy,Medium,Medium,High,No,None,No,Yes,Medium,Medium,608.51,742
31,July,Central,Coconut Oil,Cooking Essentials,Low,High,High,Yes,None,No,Yes,Medium,Medium,313.73,371
12,March,North Central,Elephant Ginger Beer,Beverages,High,Medium,Medium,No,None,No,Yes,Low,Low,508.09,445
21,May,Southern,Frozen Fish,Frozen Foods,High,High,Medium,No,Vesak,Yes,Yes,Medium,Medium,415.89,518
44,November,North Western,Arrack,Alcohol,Medium,Medium,Low,No,Deepavali,Yes,Yes,Medium,Medium,260.74,297
6,February,Uva,Ice Cream,Frozen Foods,Medium,Medium,Low,No,None,No,Yes,Low,Low,359.92,287
21,May,North Western,Sunflower Oil,Cooking Essentials,High,Medium,Low,No,Vesak,Yes,Yes,Medium,Medium,463.26,606
50,December,Central,Maggi Noodles,Instant Foods,Medium,Medium,Medium,No,None,No,No,Medium,Medium,350.11,392
50,December,Uva,Coconut Oil,Cooking Essentials,Medium,Medium,Low,No,None,No,No,Low,Low,230.94,165
36,September,Central,Lion Beer,Alcohol,Low,High,Medium,Yes,None,No,Yes,Medium,Medium,513.05,670
14,April,Central,Sunflower Oil,Cooking Essentials,Medium,Low,Medium,No,None,No,No,Medium,Medium,388.9,431
44,November,Northern,Wheat Flour,Staples,Medium,High,Low,Yes,Deepavali,Yes,Yes,Low,Low,267.25,251
13,March,Western,Prima Noodles,Instant Foods,High,Low,Medium,No,Poya,Yes,Yes,High,High,978.82,1908
11,March,Western,Pepsi,Beverages,High,Low,Medium,Yes,None,No,Yes,High,High,2000,3583
15,April,Western,Washing Powder,Household,High,Low,Medium,No,Sinhala_Tamil_New_Year,Yes,No,High,High,497.1,787
10,March,Southern,Lantern Materials,Seasonal/Ritual,High,Low,High,No,None,No,Yes,Medium,Medium,332.51,381
52,December,Eastern,Coconut Oil,Cooking Essentials,Medium,High,Medium,No,Christmas,Yes,No,Low,Low,329.57,306
24,June,Western,Jaggery,Sweeteners,High,High,Medium,Yes,None,No,Yes,High,High,729.43,1150
45,November,North Central,Candles,Seasonal/Ritual,Medium,High,Low,No,Deepavali,Yes,Yes,Low,Low,696.66,659
48,November,Uva,Milo,Dairy,Medium,Medium,Low,Yes,None,No,Yes,Low,Low,345.48,304
34,August,Eastern,Jaggery,Sweeteners,High,Low,High,No,Poya,Yes,Yes,Low,Low,467.16,422
25,June,Eastern,Rice,Staples,High,Low,High,No,None,No,Yes,Low,Low,355.39,296
4,January,Sabaragamuwa,Arrack,Alcohol,Medium,Medium,Low,Yes,Poya,Yes,Yes,Low,Medium,106.54,82
46,November,North Western,Lantern Materials,Seasonal/Ritual,Medium,Medium,Low,No,None,No,Yes,Medium,Medium,293.22,309
46,November,Northern,Ice Cream,Frozen Foods,Medium,High,Low,No,None,No,Yes,Low,Low,204.16,160
23,June,Sabaragamuwa,Frozen Fish,Frozen Foods,High,High,Low,Yes,None,No,Yes,Low,Medium,288.5,229
43,October,North Central,Tea Leaves,Beverages,Medium,Medium,Low,Yes,None,No,Yes,Low,Low,203.26,172
44,November,Uva,Ritzbury Chocolate,Snacks,Medium,Medium,Low,No,Deepavali,Yes,Yes,Low,Low,567.2,449
15,April,Western,Sugar,Sweeteners,High,Low,Medium,Yes,Sinhala_Tamil_New_Year,Yes,No,High,High,1219.49,1951
22,May,Northern,Anchor Milk Powder,Dairy,High,Low,Low,No,None,No,Yes,Low,Low,461.25,364
22,May,Sabaragamuwa,Milo,Dairy,High,High,Low,No,None,No,Yes,Low,Medium,480.98,342
47,November,Northern,Milo,Dairy,Medium,High,Low,Yes,Poya,Yes,Yes,Low,Low,638.26,500
6,February,Northern,Rice,Staples,Medium,High,Low,No,None,No,Yes,Low,Low,357.71,286
3,January,Southern,Necto,Beverages,Medium,Medium,High,Yes,None,No,Yes,Medium,Medium,627.11,709
19,May,North Central,Necto,Beverages,High,Low,Low,Yes,None,No,Yes,Low,Low,393.1,353
44,November,Uva,Pepsi,Beverages,Medium,Medium,Low,No,Deepavali,Yes,Yes,Low,Low,252.67,192
27,July,Sabaragamuwa,Dhal,Staples,High,High,Low,No,None,No,Yes,Low,Medium,430.08,362
23,June,North Western,Elephant Ginger Beer,Beverages,High,Medium,Low,No,None,No,Yes,Medium,Medium,736.78,872
29,July,Northern,Munchee Biscuits,Snacks,High,Low,Low,No,None,No,Yes,Low,Low,306.87,223
46,November,Southern,Anchor Milk Powder,Dairy,Medium,Medium,High,No,None,No,Yes,Medium,Medium,612.16,771
41,October,North Western,Pepsi,Beverages,Medium,Low,Low,No,None,No,Yes,Medium,Medium,403.75,444
11,March,Western,Lantern Materials,Seasonal/Ritual,High,Low,Medium,Yes,None,No,Yes,High,High,540.3,962
34,August,Central,Sunflower Oil,Cooking Essentials,Low,High,High,No,Poya,Yes,Yes,Medium,Medium,343.16,346
47,November,Uva,Ritzbury Chocolate,Snacks,Medium,Medium,Low,Yes,Poya,Yes,Yes,Low,Low,234.17,192
30,July,Eastern,Jaggery,Sweeteners,High,Low,High,No,Poya,Yes,Yes,Low,Low,554.44,531
21,May,North Central,Frozen Fish,Frozen Foods,High,Low,Low,No,Vesak,Yes,Yes,Low,Low,312.69,233
47,November,North Western,Pepsi,Beverages,Medium,Medium,Low,Yes,Poya,Yes,Yes,Medium,Medium,483.61,593
38,September,Eastern,Jaggery,Sweeteners,Medium,Low,Medium,No,Poya,Yes,Yes,Low,Low,307.73,250
42,October,North Central,Elephant Ginger Beer,Beverages,Medium,Medium,Low,No,Poya,Yes,Yes,Low,Low,227.33,179
9,March,North Central,Canned Fish,Canned Goods,High,Medium,Medium,No,None,No,Yes,Low,Low,249.0,210
34,August,Sabaragamuwa,Anchor Milk Powder,Dairy,High,High,Low,No,Poya,Yes,Yes,Low,Medium,427.12,319
11,March,Eastern,Coconut Oil,Cooking Essentials,High,Medium,Medium,Yes,None,No,Yes,Low,Low,371.2,329
28,July,North Central,Ice Cream,Frozen Foods,High,Low,Low,No,None,No,Yes,Low,Low,641.58,519
43,October,Western,Maggi Noodles,Instant Foods,Medium,Low,Medium,No,None,No,Yes,High,High,613.85,1014
51,December,Northern,Necto,Beverages,Medium,High,Low,Yes,Christmas,Yes,No,Low,Low,267.29,247
52,December,Northern,Rice Flour,Staples,Medium,High,Low,Yes,Christmas,Yes,No,Low,Low,423.82,326
21,May,Sabaragamuwa,Munchee Biscuits,Snacks,High,High,Low,No,Vesak,Yes,Yes,Low,Medium,338.43,280
49,December,Eastern,Sugar,Sweeteners,Medium,High,Medium,No,None,No,No,Low,Low,289.17,236
17,April,Southern,Jaggery,Sweeteners,High,Low,Medium,No,Eid,Yes,No,Medium,Medium,429.36,533
50,December,Sabaragamuwa,Arrack,Alcohol,Medium,Medium,Low,No,None,No,No,Low,Medium,306.52,297
34,August,North Central,Anchor Milk Powder,Dairy,High,Low,Low,No,Poya,Yes,Yes,Low,Low,281.81,243
5,February,Sabaragamuwa,Dhal,Staples,Medium,Medium,Low,No,None,No,Yes,Low,Medium,471.6,386
44,November,Southern,Red Rice,Staples,Medium,Medium,High,Yes,Deepavali,Yes,Yes,Medium,Medium,462.14,563
52,December,Western,Pepsi,Beverages,Medium,Medium,Medium,No,Christmas,Yes,No,High,High,787.49,1521
46,November,Western,Elephant Ginger Beer,Beverages,Medium,Medium,Medium,No,None,No,Yes,High,High,813.7,1429
24,June,Uva,Pepsi,Beverages,High,Medium,Low,No,None,No,Yes,Low,Low,561.92,463
19,May,Central,Munchee Biscuits,Snacks,Medium,High,Medium,No,None,No,Yes,Medium,Medium,515.79,500
45,November,North Central,Dhal,Staples,Medium,High,Low,No,Deepavali,Yes,Yes,Low,Low,339.19,250
44,November,Southern,Coconut Oil,Cooking Essentials,Medium,Medium,High,No,Deepavali,Yes,Yes,Medium,Medium,855.05,986
2,January,Northern,Rice Flour,Staples,Medium,High,Low,No,None,No,Yes,Low,Low,273.91,226
4,January,North Central,Canned Fish,Canned Goods,Medium,High,Medium,Yes,Poya,Yes,Yes,Low,Low,500.31,457
5,February,Uva,Red Rice,Staples,Medium,Medium,Low,No,None,No,Yes,Low,Low,247.0,237
16,April,Western,Washing Powder,Household,High,Low,Medium,Yes,Sinhala_Tamil_New_Year,Yes,No,High,High,557.65,942
46,November,Sabaragamuwa,Anchor Milk Powder,Dairy,Medium,Medium,Low,No,None,No,Yes,Low,Medium,384.43,369
5,February,Northern,MD Crackers,Snacks,Medium,High,Low,No,None,No,Yes,Low,Low,297.05,230
42,October,Northern,Kotmale Yoghurt,Dairy,Medium,Medium,Low,No,Poya,Yes,Yes,Low,Low,316.18,247
5,February,North Central,Rice,Staples,Medium,High,Medium,No,None,No,Yes,Low,Low,248.96,200
42,October,Western,Pepsi,Beverages,Medium,Low,Medium,No,Poya,Yes,Yes,High,High,663.46,1125
35,August,Sabaragamuwa,Tea Leaves,Beverages,High,High,Low,No,None,No,Yes,Low,Medium,252.21,199
35,August,North Western,Elephant Ginger Beer,Beverages,High,Medium,Low,Yes,None,No,Yes,Medium,Medium,763.52,978
46,November,North Western,Maggi Noodles,Instant Foods,Medium,Medium,Low,No,None,No,Yes,Medium,Medium,581.42,733
17,April,Western,Jaggery,Sweeteners,High,Low,Medium,No,Eid,Yes,No,High,High,743.88,1285
2,January,Northern,Necto,Beverages,Medium,High,Low,No,None,No,Yes,Low,Low,195.1,192
17,April,Eastern,Dhal,Staples,High,Medium,Medium,No,Eid,Yes,No,Low,Low,871.25,774
9,March,North Western,Sugar,Sweeteners,High,Low,Low,No,None,No,Yes,Medium,Medium,422.29,438
48,November,Central,Coca-Cola,Beverages,Medium,Medium,Medium,Yes,None,No,Yes,Medium,Medium,526.97,642
5,February,North Central,Dhal,Staples,Medium,High,Medium,No,None,No,Yes,Low,Low,418.66,334
28,July,North Western,Necto,Beverages,High,Medium,Low,Yes,None,No,Yes,Medium,Medium,930.49,894
23,June,North Central,Rice,Staples,High,Low,Low,No,None,No,Yes,Low,Low,274.41,239
9,March,North Central,Sunflower Oil,Cooking Essentials,High,Medium,Medium,No,None,No,Yes,Low,Low,394.85,329
38,September,Uva,Pepsi,Beverages,Medium,Medium,Low,No,Poya,Yes,Yes,Low,Low,273.76,205
46,November,Uva,Milo,Dairy,Medium,Medium,Low,No,None,No,Yes,Low,Low,404.38,363
10,March,Central,Necto,Beverages,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,633.56,687
19,May,North Central,Tea Leaves,Beverages,High,Low,Low,Yes,None,No,Yes,Low,Low,193.4,156
50,December,North Central,Coca-Cola,Beverages,Medium,High,Low,No,None,No,No,Low,Low,291.25,264
2,January,Southern,Rice Flour,Staples,Medium,Medium,High,No,None,No,Yes,Medium,Medium,411.34,493
6,February,Eastern,Pepsi,Beverages,Medium,High,Medium,No,None,No,Yes,Low,Low,269.1,231
21,May,Eastern,Arrack,Alcohol,High,Low,Medium,No,Vesak,Yes,Yes,Low,Low,80,70
9,March,Uva,MD Crackers,Snacks,High,Low,Low,No,None,No,Yes,Low,Low,314.62,270
19,May,North Central,Tea Leaves,Beverages,High,Low,Low,Yes,None,No,Yes,Low,Low,337.96,290
18,May,Northern,Dhal,Staples,High,Low,Low,No,Eid,Yes,Yes,Low,Low,603.84,476
31,July,North Central,Necto,Beverages,High,Low,Low,Yes,None,No,Yes,Low,Low,405.8,345
2,January,Central,Rice,Staples,Medium,Medium,High,No,None,No,Yes,Medium,Medium,346.18,357
23,June,North Central,Tea Leaves,Beverages,High,Low,Low,No,None,No,Yes,Low,Low,281.18,199
2,January,Sabaragamuwa,Munchee Biscuits,Snacks,Medium,Medium,Low,No,None,No,Yes,Low,Medium,303.31,278
9,March,Western,Lantern Materials,Seasonal/Ritual,High,Low,Medium,No,None,No,Yes,High,High,640.38,1169
46,November,Northern,Elephant Ginger Beer,Beverages,Medium,High,Low,No,None,No,Yes,Low,Low,257.64,229
50,December,Central,Arrack,Alcohol,Medium,Medium,Medium,No,None,No,No,Medium,Medium,275.52,326
38,September,Western,Dhal,Staples,Medium,High,Medium,No,Poya,Yes,Yes,High,High,362.42,618
15,April,North Western,Frozen Fish,Frozen Foods,High,Low,Low,No,Sinhala_Tamil_New_Year,Yes,No,Medium,Medium,680.73,913
2,January,Central,Sunflower Oil,Cooking Essentials,Medium,Medium,High,No,None,No,Yes,Medium,Medium,354.87,415
33,August,Sabaragamuwa,Coconut Oil,Cooking Essentials,High,High,Low,No,None,No,Yes,Low,Medium,385.44,316
33,August,Central,Sunflower Oil,Cooking Essentials,Low,High,High,No,None,No,Yes,Medium,Medium,310.89,370
3,January,Eastern,Rice,Staples,Medium,High,Medium,No,None,No,Yes,Low,Low,273.19,231
9,March,North Central,Sunflower Oil,Cooking Essentials,High,Medium,Medium,No,None,No,Yes,Low,Low,405.85,358
33,August,Western,Anchor Milk Powder,Dairy,High,High,Medium,No,None,No,Yes,High,High,1039.7,1642
32,August,Western,Anchor Milk Powder,Dairy,High,High,Medium,Yes,None,No,Yes,High,High,1068.57,1900
16,April,Sabaragamuwa,Lion Beer,Alcohol,High,Low,Low,No,Sinhala_Tamil_New_Year,Yes,No,Low,Medium,665.37,670
9,March,Western,Dhal,Staples,High,Low,Medium,No,None,No,Yes,High,High,877.51,1373
22,May,Southern,Arrack,Alcohol,High,High,Medium,No,None,No,Yes,Medium,Medium,514.55,582
30,July,Southern,Sugar,Sweeteners,High,High,Medium,No,Poya,Yes,Yes,Medium,Medium,459.67,550
37,September,Eastern,Maggi Noodles,Instant Foods,Medium,Low,Medium,No,None,No,Yes,Low,Low,455.1,386
7,February,Uva,Washing Powder,Household,Medium,Medium,Low,No,None,No,Yes,Low,Low,340.17,345
51,December,Central,Red Rice,Staples,Medium,Medium,Medium,No,Christmas,Yes,No,Medium,Medium,437.4,538
41,October,Southern,Jaggery,Sweeteners,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,283.44,360
14,April,Sabaragamuwa,Washing Powder,Household,High,Low,Low,No,None,No,No,Low,Medium,547.84,442
11,March,Eastern,Dhal,Staples,High,Medium,Medium,Yes,None,No,Yes,Low,Low,330.71,267
24,June,Eastern,Dhal,Staples,High,Low,High,No,None,No,Yes,Low,Low,409.32,313
28,July,North Western,MD Crackers,Snacks,High,Medium,Low,Yes,None,No,Yes,Medium,Medium,381.25,502
6,February,North Western,Milo,Dairy,Medium,Medium,Low,No,None,No,Yes,Medium,Medium,622.6,737
34,August,Northern,Anchor Milk Powder,Dairy,High,Low,Low,No,Poya,Yes,Yes,Low,Low,328.74,283
8,February,Sabaragamuwa,Milo,Dairy,Medium,Medium,Low,No,Poya,Yes,Yes,Low,Medium,664.62,593
51,December,Western,Necto,Beverages,Medium,Medium,Medium,No,Christmas,Yes,No,High,High,995.7,1327
8,February,Uva,MD Crackers,Snacks,Medium,Medium,Low,Yes,Poya,Yes,Yes,Low,Low,331.4,262
2,January,Eastern,Lion Beer,Alcohol,Medium,High,Medium,No,None,No,Yes,Low,Low,351.27,291
5,February,Uva,Lantern Materials,Seasonal/Ritual,Medium,Medium,Low,No,None,No,Yes,Low,Low,293.58,247
22,May,Southern,MD Crackers,Snacks,High,High,Medium,No,None,No,Yes,Medium,Medium,274.32,351
51,December,Eastern,Canned Fish,Canned Goods,Medium,High,Medium,Yes,Christmas,Yes,No,Low,Low,655.68,472
38,September,Uva,Maggi Noodles,Instant Foods,Medium,Medium,Low,No,Poya,Yes,Yes,Low,Low,410.05,315
1,January,Eastern,Arrack,Alcohol,Medium,High,Medium,No,Christmas,Yes,Yes,Low,Low,434.5,451
5,February,Northern,Kotmale Yoghurt,Dairy,Medium,High,Low,No,None,No,Yes,Low,Low,333.99,342
49,December,Northern,Necto,Beverages,Medium,High,Low,No,None,No,No,Low,Low,231.42,216
23,June,North Western,Sugar,Sweeteners,High,Medium,Low,Yes,None,No,Yes,Medium,Medium,428.55,541
24,June,Eastern,Prima Noodles,Instant Foods,High,Low,High,No,None,No,Yes,Low,Low,375.25,298
42,October,Southern,Kotmale Yoghurt,Dairy,Medium,Low,Medium,No,Poya,Yes,Yes,Medium,Medium,350.25,434
40,October,Western,Washing Powder,Household,Medium,Low,Medium,No,None,No,Yes,High,High,789.45,1380
39,September,Northern,Sunflower Oil,Cooking Essentials,Medium,Low,Low,Yes,None,No,Yes,Low,Low,260.5,196
8,February,Central,Canned Fish,Canned Goods,Medium,Medium,High,No,Poya,Yes,Yes,Medium,Medium,546.01,493
48,November,North Central,Lion Beer,Alcohol,Medium,High,Low,Yes,None,No,Yes,Low,Low,336.89,291
15,April,Eastern,Rice,Staples,High,Medium,Medium,Yes,Sinhala_Tamil_New_Year,Yes,No,Low,Low,409.4,337
12,March,Uva,Wheat Flour,Staples,High,Low,Low,Yes,None,No,Yes,Low,Low,345.64,238
43,October,Northern,MD Crackers,Snacks,Medium,Medium,Low,No,None,No,Yes,Low,Low,281.95,242
13,March,Western,Necto,Beverages,High,Low,Medium,No,Poya,Yes,Yes,High,High,1632.67,2499
6,February,Western,Munchee Biscuits,Snacks,Medium,Medium,Medium,No,None,No,Yes,High,High,1110.19,1940
51,December,Eastern,Tea Leaves,Beverages,Medium,High,Medium,Yes,Christmas,Yes,No,Low,Low,387.99,358
24,June,North Western,Rice,Staples,High,Medium,Low,Yes,None,No,Yes,Medium,Medium,536.89,657
38,September,Central,Sunflower Oil,Cooking Essentials,Low,High,Medium,No,Poya,Yes,Yes,Medium,Medium,294.77,368
9,March,Sabaragamuwa,Lion Beer,Alcohol,High,Low,Low,No,None,No,Yes,Low,Medium,467.39,389
2,January,Sabaragamuwa,Kotmale Yoghurt,Dairy,Medium,Medium,Low,No,None,No,Yes,Low,Medium,265.38,240
52,December,Uva,Rice,Staples,Medium,Medium,Low,No,Christmas,Yes,No,Low,Low,300.49,230
12,March,Uva,Coca-Cola,Beverages,High,Low,Low,No,None,No,Yes,Low,Low,544.97,489
21,May,North Western,Munchee Biscuits,Snacks,High,Medium,Low,No,Vesak,Yes,Yes,Medium,Medium,423.43,473
7,February,Central,Lantern Materials,Seasonal/Ritual,Medium,Medium,High,Yes,None,No,Yes,Medium,Medium,315.15,375
30,July,Sabaragamuwa,Jaggery,Sweeteners,High,High,Low,No,Poya,Yes,Yes,Low,Medium,538.57,462
11,March,Sabaragamuwa,Coca-Cola,Beverages,High,Low,Low,Yes,None,No,Yes,Low,Medium,703.31,586
34,August,Central,Lantern Materials,Seasonal/Ritual,Low,High,High,No,Poya,Yes,Yes,Medium,Medium,363.28,476
7,February,Southern,Kotmale Yoghurt,Dairy,Medium,Medium,High,Yes,None,No,Yes,Medium,Medium,431.52,551
21,May,Sabaragamuwa,Coca-Cola,Beverages,High,High,Low,No,Vesak,Yes,Yes,Low,Medium,570.56,557
45,November,Northern,Ritzbury Chocolate,Snacks,Medium,High,Low,No,Deepavali,Yes,Yes,Low,Low,603.66,499
43,October,Western,Washing Powder,Household,Medium,Low,Medium,Yes,None,No,Yes,High,High,547.65,1015
16,April,North Western,Lion Beer,Alcohol,High,Low,Low,Yes,Sinhala_Tamil_New_Year,Yes,No,Medium,Medium,592.13,641
4,January,Sabaragamuwa,Elephant Ginger Beer,Beverages,Medium,Medium,Low,No,Poya,Yes,Yes,Low,Medium,250.06,209
44,November,Sabaragamuwa,Ice Cream,Frozen Foods,Medium,Medium,Low,Yes,Deepavali,Yes,Yes,Low,Medium,367.44,298
26,June,Northern,Coconut Oil,Cooking Essentials,High,Low,Low,No,Poya,Yes,Yes,Low,Low,406.99,319
5,February,Western,Jaggery,Sweeteners,Medium,Medium,Medium,No,None,No,Yes,High,High,449.55,832
20,May,Northern,Lion Beer,Alcohol,High,Low,Low,No,Vesak,Yes,Yes,Low,Low,80,77
50,December,Central,Munchee Biscuits,Snacks,Medium,Medium,Medium,No,None,No,No,Medium,Medium,484.23,595
51,December,Southern,Washing Powder,Household,Medium,Medium,High,No,Christmas,Yes,No,Medium,Medium,297.75,370
34,August,North Western,Lion Beer,Alcohol,High,Medium,Low,No,Poya,Yes,Yes,Medium,Medium,100.0,133
12,March,North Western,Necto,Beverages,High,Low,Low,Yes,None,No,Yes,Medium,Medium,709.95,793
18,May,Southern,Maggi Noodles,Instant Foods,High,High,Medium,No,Eid,Yes,Yes,Medium,Medium,912.74,951
47,November,Northern,Pepsi,Beverages,Medium,High,Low,Yes,Poya,Yes,Yes,Low,Low,392.3,340
50,December,Sabaragamuwa,Candles,Seasonal/Ritual,Medium,Medium,Low,No,None,No,No,Low,Medium,344.03,279
50,December,Central,Lantern Materials,Seasonal/Ritual,Medium,Medium,Medium,No,None,No,No,Medium,Medium,403.22,425
16,April,Sabaragamuwa,Tea Leaves,Beverages,High,Low,Low,Yes,Sinhala_Tamil_New_Year,Yes,No,Low,Medium,776.72,689
1,January,Uva,Prima Noodles,Instant Foods,Medium,Medium,Low,No,Christmas,Yes,Yes,Low,Low,388.19,334
39,September,Uva,Red Rice,Staples,Medium,Medium,Low,Yes,None,No,Yes,Low,Low,315.41,276
2,January,Central,Rice Flour,Staples,Medium,Medium,High,No,None,No,Yes,Medium,Medium,354.27,437
2,January,Central,Ritzbury Chocolate,Snacks,Medium,Medium,High,No,None,No,Yes,Medium,Medium,466.45,577
40,October,Southern,Rice,Staples,Medium,Low,Medium,Yes,None,No,Yes,Medium,Medium,278.07,330
4,January,North Central,Wheat Flour,Staples,Medium,High,Medium,Yes,Poya,Yes,Yes,Low,Low,317.23,288
25,June,Eastern,Maggi Noodles,Instant Foods,High,Low,High,No,None,No,Yes,Low,Low,256.74,232
35,August,Western,Elephant Ginger Beer,Beverages,High,High,Medium,No,None,No,Yes,High,High,1376.99,2429
