week_number,month,province,product_name,category,avg_temperature_level,rainfall_level,tourism_level,payday_week,holiday_type,festival_season,school_season,urbanization_level,avg_income_level,demand_score,estimated_units_sold
8,February,Southern,Coconut Oil,Cooking Essentials,High,Medium,High,Yes,Poya,Yes,Yes,Medium,Medium,615.35,697
48,November,Uva,Rice Flour,Cooking Essentials,Low,Medium,Low,Yes,Poya,Yes,Yes,Low,Low,444.92,619
39,September,Southern,Frozen Fish,Frozen Foods,Low,Low,High,No,None,No,Yes,Medium,Medium,315.92,281
44,October,Southern,Red Rice,Staples,Low,Medium,High,Yes,Deepavali,Yes,Yes,Medium,Medium,620.78,2194
7,February,Central,Tea Leaves,Beverages,Medium,High,Medium,No,None,No,Yes,Medium,Medium,768.93,1631
13,March,Central,Lion Beer,Alcohol,Medium,Medium,Medium,No,None,No,No,Medium,Medium,512.67,339
7,February,Uva,Elephant Ginger Beer,Beverages,Medium,High,Medium,No,None,No,Yes,Low,Low,510.36,1063
45,November,Central,Elephant Ginger Beer,Beverages,Low,Medium,Low,No,None,No,Yes,Medium,Medium,561.54,947
24,June,Western,Prima Noodles,Instant Foods,High,Medium,High,Yes,Poya,Yes,Yes,High,High,681.09,1817
46,November,Western,Wheat Flour,Cooking Essentials,Low,Low,High,Yes,None,No,Yes,High,High,1066.58,1201
22,May,Southern,Sunflower Oil,Cooking Essentials,High,Medium,High,Yes,None,No,Yes,Medium,Medium,474.2,667
39,September,North Western,Pepsi,Beverages,Low,Low,Low,No,None,No,Yes,Medium,Medium,617.06,875
29,July,Southern,Munchee Biscuits,Snacks,High,Low,High,No,None,No,Yes,Medium,Medium,384.56,820
22,May,Western,Pepsi,Beverages,High,Low,High,Yes,None,No,Yes,High,High,1379.95,3145
6,February,North Western,Washing Powder,Household,Medium,Medium,Low,Yes,None,No,Yes,Medium,Medium,701.41,942
38,September,Southern,Pepsi,Beverages,Low,Low,High,Yes,None,No,Yes,Medium,Medium,655.04,1510
20,May,North Central,Pepsi,Beverages,High,Low,Low,Yes,Poya,Yes,Yes,Low,Low,935.05,1330
49,December,Northern,Canned Fish,Canned Goods,Low,Low,Low,No,None,No,No,Low,Low,215.18,278
42,October,Western,Dhal,Staples,Low,Low,High,Yes,None,No,Yes,High,High,1025.6,4268
19,May,Uva,Lion Beer,Alcohol,High,Medium,Low,No,Vesak,Yes,Yes,Low,Low,572.29,366
34,August,North Western,Rice,Staples,High,Low,Low,Yes,None,No,Yes,Medium,Medium,298.36,917
3,January,North Western,Maggi Noodles,Instant Foods,Medium,High,High,No,None,No,Yes,Medium,Medium,502.64,1218
41,October,Central,Canned Fish,Canned Goods,Low,Medium,Medium,No,None,No,Yes,Medium,Medium,675.68,989
2,January,North Central,Pepsi,Beverages,Low,Medium,Medium,Yes,None,No,Yes,Low,Low,324.17,697
43,October,Northern,Rice Flour,Cooking Essentials,Low,Low,Low,No,Deepavali,Yes,Yes,Low,Low,688.65,661
51,December,Southern,Canned Fish,Canned Goods,Low,High,High,No,Christmas,Yes,No,Medium,Medium,633.61,996
29,July,Sabaragamuwa,Rice,Staples,High,Low,Low,No,None,No,Yes,Low,Low,160.35,607
31,July,Southern,Rice,Staples,High,Low,Medium,No,None,No,Yes,Medium,Medium,345.77,1396
43,October,Sabaragamuwa,Rice Flour,Cooking Essentials,Low,Low,Low,No,Deepavali,Yes,Yes,Low,Low,566.43,675
18,April,Northern,Elephant Ginger Beer,Beverages,High,Low,Medium,Yes,Vesak,Yes,Yes,Low,Low,698.89,1084
27,July,North Western,Wheat Flour,Cooking Essentials,High,Low,Low,No,None,No,Yes,Medium,Medium,480.33,606
26,June,North Central,Anchor Milk Powder,Dairy,High,Low,Low,Yes,None,No,Yes,Low,Low,217.62,154
28,July,Eastern,Jaggery,Sweeteners,High,Low,High,Yes,Poya,Yes,Yes,Low,Low,291.42,492
44,October,Western,Frozen Fish,Frozen Foods,Low,Low,Medium,Yes,Deepavali,Yes,Yes,High,High,758.91,431
49,December,Northern,Maggi Noodles,Instant Foods,Low,Medium,Low,No,None,No,No,Low,Low,380.1,824
32,August,North Western,Pepsi,Beverages,High,Low,Medium,Yes,Poya,Yes,Yes,Medium,Medium,897.21,1738
18,April,Southern,Arrack,Alcohol,High,Medium,High,Yes,Vesak,Yes,Yes,Medium,Medium,653.82,317
15,April,North Western,Kotmale Yoghurt,Dairy,High,Medium,Low,No,Sinhala_Tamil_New_Year,Yes,No,Medium,Medium,337.43,369
19,May,North Central,Prima Noodles,Instant Foods,High,Low,Low,No,Vesak,Yes,Yes,Low,Low,337.62,921
43,October,Uva,Ritzbury Chocolate,Snacks,Low,Medium,Low,No,Deepavali,Yes,Yes,Low,Low,284.46,813
5,January,Uva,Candles,Household,Low,High,Medium,No,None,No,Yes,Low,Low,159.28,204
17,April,Western,Ice Cream,Frozen Foods,High,Medium,High,No,None,No,No,High,High,1035.59,635
3,January,Northern,Wheat Flour,Cooking Essentials,Medium,Medium,High,No,None,No,Yes,Low,Low,211.8,277
14,April,Northern,Canned Fish,Canned Goods,High,Medium,Low,Yes,Sinhala_Tamil_New_Year,Yes,No,Low,Low,291.08,482
13,March,Southern,Coca-Cola,Beverages,High,Medium,Medium,No,None,No,No,Medium,Medium,744.23,1493
51,December,Central,Dhal,Staples,Low,Medium,Medium,No,Christmas,Yes,No,Medium,Medium,559.38,1692
37,September,Central,Elephant Ginger Beer,Beverages,Low,Low,High,No,None,No,No,Medium,Medium,770.11,1442
48,November,Eastern,Prima Noodles,Instant Foods,Low,Medium,Medium,Yes,Poya,Yes,Yes,Low,Low,466.02,1127
16,April,Central,Rice,Staples,Medium,Medium,Low,Yes,Poya,Yes,No,Medium,Medium,540.86,2650
37,September,Western,Canned Fish,Canned Goods,High,Low,High,No,None,No,No,High,High,798.41,1082
25,June,Sabaragamuwa,Washing Powder,Household,High,Low,Low,No,None,No,Yes,Low,Low,221.74,290
17,April,Uva,Tea Leaves,Beverages,Medium,Medium,Medium,No,None,No,No,Low,Low,325.02,514
26,June,North Western,Kotmale Yoghurt,Dairy,High,Low,Medium,Yes,None,No,Yes,Medium,Medium,385.16,324
1,January,Southern,Ritzbury Chocolate,Snacks,Low,High,High,No,None,No,Yes,Medium,Medium,534.77,984
47,November,Western,Ice Cream,Frozen Foods,Low,Medium,High,No,None,No,Yes,High,High,932.05,695
24,June,Southern,Red Rice,Staples,High,Low,High,Yes,Poya,Yes,Yes,Medium,Medium,594.89,2747
26,June,Uva,Washing Powder,Household,High,Low,Low,Yes,None,No,Yes,Low,Low,315.96,320
50,December,Western,Ritzbury Chocolate,Snacks,Low,Low,Medium,Yes,None,No,No,High,High,973.02,2459
44,October,Western,Milo,Dairy,Low,Low,High,Yes,Deepavali,Yes,Yes,High,High,1088.03,1085
41,October,Western,MD Crackers,Snacks,Low,Low,High,No,None,No,Yes,High,High,878.79,2271
28,July,North Western,Sunflower Oil,Cooking Essentials,High,Low,Medium,Yes,Poya,Yes,Yes,Medium,Medium,364.44,560
8,February,Southern,Rice,Staples,Medium,Medium,High,Yes,Poya,Yes,Yes,Medium,Medium,615.98,2988
25,June,North Western,Frozen Fish,Frozen Foods,High,Low,Low,No,None,No,Yes,Medium,Medium,934.77,533
49,December,North Western,Lantern Materials,Household,Low,Medium,Low,No,None,No,No,Medium,Medium,602.93,851
33,August,North Central,Arrack,Alcohol,High,Low,Low,No,None,No,Yes,Low,Low,234.44,138
33,August,Sabaragamuwa,Wheat Flour,Cooking Essentials,High,Low,Low,No,None,No,Yes,Low,Low,314.49,286
4,January,Uva,Ice Cream,Frozen Foods,Low,High,Low,Yes,Poya,Yes,Yes,Low,Low,511.17,303
22,May,Western,Red Rice,Staples,High,Low,High,Yes,None,No,Yes,High,High,848.13,4383
48,November,North Central,Rice Flour,Cooking Essentials,Low,Medium,Low,Yes,Poya,Yes,Yes,Low,Low,265.68,353
4,January,Central,Sugar,Sweeteners,Low,High,Low,Yes,Poya,Yes,Yes,Medium,Medium,404.44,770
27,July,North Central,Maggi Noodles,Instant Foods,High,Low,Low,No,None,No,Yes,Low,Low,333.65,663
4,January,Central,Prima Noodles,Instant Foods,Low,High,High,Yes,Poya,Yes,Yes,Medium,Medium,534.17,1442
13,March,Southern,Pepsi,Beverages,High,Medium,High,No,None,No,No,Medium,Medium,753.02,1222
48,November,North Central,Rice Flour,Cooking Essentials,Low,Medium,Medium,Yes,Poya,Yes,Yes,Low,Low,360.84,446
4,January,North Central,Ice Cream,Frozen Foods,Medium,High,Low,Yes,Poya,Yes,Yes,Low,Low,503.44,302
19,May,Uva,Sugar,Sweeteners,Medium,High,Low,No,Vesak,Yes,Yes,Low,Low,353.54,619
25,June,Southern,Elephant Ginger Beer,Beverages,High,Low,High,No,None,No,Yes,Medium,Medium,1101.65,2495
10,March,Central,Washing Powder,Household,Medium,High,Medium,Yes,Eid,Yes,Yes,Medium,Medium,515.79,695
25,June,North Western,Milo,Dairy,High,Low,Medium,No,None,No,Yes,Medium,Medium,396.06,351
10,March,Southern,Pepsi,Beverages,High,Medium,High,Yes,Eid,Yes,Yes,Medium,Medium,1000.91,1469
30,July,Sabaragamuwa,Lion Beer,Alcohol,Medium,Low,Low,Yes,None,No,Yes,Low,Low,429.64,320
35,August,Northern,Anchor Milk Powder,Dairy,Medium,Low,Medium,No,None,No,Yes,Low,Low,297.52,328
47,November,Central,Jaggery,Sweeteners,Low,Medium,Low,No,None,No,Yes,Medium,Medium,538.23,699
21,May,North Central,Arrack,Alcohol,High,Low,Low,No,None,No,Yes,Low,Low,261.29,180
9,February,Central,Prima Noodles,Instant Foods,Medium,High,Medium,No,None,No,Yes,Medium,Medium,616.5,1849
34,August,Central,Coconut Oil,Cooking Essentials,Low,Low,Medium,Yes,None,No,Yes,Medium,Medium,387.39,556
1,January,Central,Frozen Fish,Frozen Foods,Low,High,Medium,No,None,No,Yes,Medium,Medium,304.34,275
17,April,Uva,Kotmale Yoghurt,Dairy,Medium,Medium,Low,No,None,No,No,Low,Low,298.54,271
9,February,Western,Kotmale Yoghurt,Dairy,Medium,Medium,High,No,None,No,Yes,High,High,558.22,591
4,January,Uva,Washing Powder,Household,Low,High,Low,Yes,Poya,Yes,Yes,Low,Low,422.67,438
17,April,Southern,Rice,Staples,High,Medium,High,No,None,No,No,Medium,Medium,376.92,1319
6,February,Southern,Kotmale Yoghurt,Dairy,Medium,High,High,Yes,None,No,Yes,Medium,Medium,443.9,323
22,May,North Central,Milo,Dairy,High,Low,Low,Yes,None,No,Yes,Low,Low,297.67,217
40,October,Eastern,Frozen Fish,Frozen Foods,Low,Low,Medium,Yes,Poya,Yes,Yes,Low,Low,282.52,219
47,November,Uva,Red Rice,Staples,Low,High,Low,No,None,No,Yes,Low,Low,346.39,1390
41,October,North Central,MD Crackers,Snacks,Low,Low,Low,No,None,No,Yes,Low,Low,280.95,659
44,October,Uva,Wheat Flour,Cooking Essentials,Low,Medium,Low,Yes,Deepavali,Yes,Yes,Low,Low,411.92,426
9,February,Western,Washing Powder,Household,Medium,Medium,Medium,No,None,No,Yes,High,High,663.33,806
52,December,North Western,Lion Beer,Alcohol,Low,High,Low,Yes,Christmas,Yes,No,Medium,Medium,673.74,365
23,June,Southern,Rice,Staples,High,Low,High,No,None,No,Yes,Medium,Medium,590.3,2322
22,May,Western,Kotmale Yoghurt,Dairy,High,Medium,High,Yes,None,No,Yes,High,High,718.26,580
15,April,Southern,Arrack,Alcohol,High,Medium,High,No,Sinhala_Tamil_New_Year,Yes,No,Medium,Medium,527.44,372
11,March,Western,Dhal,Staples,High,Medium,High,No,Eid,Yes,Yes,High,High,880.51,3004
18,April,Uva,Red Rice,Staples,High,Medium,Low,Yes,Vesak,Yes,Yes,Low,Low,256.5,1138
4,January,Northern,Prima Noodles,Instant Foods,Low,Medium,Medium,Yes,Poya,Yes,Yes,Low,Low,417.88,859
41,October,North Central,Ritzbury Chocolate,Snacks,Low,Low,Low,No,None,No,Yes,Low,Low,345.06,613
25,June,Western,Jaggery,Sweeteners,High,Low,High,No,None,No,Yes,High,High,1126.47,1621
32,August,Northern,Elephant Ginger Beer,Beverages,High,Low,Low,Yes,Poya,Yes,Yes,Low,Low,599.21,843
17,April,Uva,Jaggery,Sweeteners,High,Medium,Low,No,None,No,No,Low,Low,231.14,475
32,August,Northern,Coca-Cola,Beverages,High,Low,Low,Yes,Poya,Yes,Yes,Low,Low,681.88,1569
18,April,Sabaragamuwa,Coca-Cola,Beverages,High,Medium,Low,Yes,Vesak,Yes,Yes,Low,Low,542.49,1177
45,November,Northern,Ritzbury Chocolate,Snacks,Low,Medium,Low,No,None,No,Yes,Low,Low,318.7,909
24,June,Sabaragamuwa,Lantern Materials,Household,High,Low,Low,Yes,Poya,Yes,Yes,Low,Low,445.28,494
10,March,Central,Jaggery,Sweeteners,Low,High,High,Yes,Eid,Yes,Yes,Medium,Medium,514.97,1015
40,October,Sabaragamuwa,Rice Flour,Cooking Essentials,Low,Medium,Medium,Yes,Poya,Yes,Yes,Low,Low,290.49,275
35,August,North Central,Frozen Fish,Frozen Foods,Medium,Low,Low,No,None,No,Yes,Low,Low,352.42,237
17,April,Northern,Lantern Materials,Household,High,Medium,Low,No,None,No,No,Low,Low,223.45,300
48,November,Southern,Sugar,Sweeteners,Low,Medium,Medium,Yes,Poya,Yes,Yes,Medium,Medium,332.17,542
7,February,Western,Tea Leaves,Beverages,Medium,High,Medium,No,None,No,Yes,High,High,1419.9,2674
38,September,Northern,Maggi Noodles,Instant Foods,Low,Low,Medium,Yes,None,No,Yes,Low,Low,343.55,835
46,November,Northern,Tea Leaves,Beverages,Low,Low,Low,Yes,None,No,Yes,Low,Low,498.04,758
7,February,Western,Wheat Flour,Cooking Essentials,Medium,Low,High,No,None,No,Yes,High,High,1118.64,1717
12,March,Eastern,Lantern Materials,Household,High,Medium,Medium,Yes,Poya,Yes,No,Low,Low,431.19,477
37,September,Uva,Anchor Milk Powder,Dairy,Low,Low,Medium,No,None,No,No,Low,Low,208.85,226
51,December,North Western,Red Rice,Staples,Low,Medium,Medium,No,Christmas,Yes,No,Medium,Medium,307.87,1470
33,August,Western,Sugar,Sweeteners,High,Low,High,No,None,No,Yes,High,High,899.24,1865
17,April,North Western,Wheat Flour,Cooking Essentials,High,Low,Low,No,None,No,No,Medium,Medium,460.73,606
36,September,North Central,Ice Cream,Frozen Foods,Medium,Low,Medium,Yes,Poya,Yes,No,Low,Low,670.96,382
22,May,Uva,Kotmale Yoghurt,Dairy,High,Low,Low,Yes,None,No,Yes,Low,Low,245.14,271
21,May,Southern,Ice Cream,Frozen Foods,High,Low,High,No,None,No,Yes,Medium,Medium,717.93,413
40,October,Eastern,Anchor Milk Powder,Dairy,Low,Low,Low,Yes,Poya,Yes,Yes,Low,Low,419.28,464
46,November,North Western,Lion Beer,Alcohol,Low,Medium,Low,Yes,None,No,Yes,Medium,Medium,653.9,411
13,March,North Central,Lion Beer,Alcohol,High,Medium,Low,No,None,No,No,Low,Low,173.11,88
9,February,Western,Frozen Fish,Frozen Foods,Medium,High,High,No,None,No,Yes,High,High,1529.24,1127
33,August,Northern,Rice Flour,Cooking Essentials,High,Low,Low,No,None,No,Yes,Low,Low,282.64,301
37,September,Uva,Jaggery,Sweeteners,Low,Low,Low,No,None,No,No,Low,Low,141.04,234
43,October,Northern,Milo,Dairy,Medium,Low,Low,No,Deepavali,Yes,Yes,Low,Low,406.1,313
20,May,North Western,Pepsi,Beverages,High,Medium,Low,Yes,Poya,Yes,Yes,Medium,Medium,687.41,1256
3,January,Northern,Dhal,Staples,Low,Medium,Low,No,None,No,Yes,Low,Low,245.54,1064
38,September,Sabaragamuwa,Necto,Beverages,Low,Low,Low,Yes,None,No,Yes,Low,Low,331.67,697
6,February,Eastern,Ice Cream,Frozen Foods,Medium,Medium,High,Yes,None,No,Yes,Low,Low,558.35,331
28,July,North Central,Wheat Flour,Cooking Essentials,High,Low,Low,Yes,Poya,Yes,Yes,Low,Low,322.78,306
6,February,North Central,Canned Fish,Canned Goods,Medium,Medium,Low,Yes,None,No,Yes,Low,Low,223.32,310
3,January,Uva,Washing Powder,Household,Low,High,Medium,No,None,No,Yes,Low,Low,309.56,375
24,June,Sabaragamuwa,MD Crackers,Snacks,High,Low,Low,Yes,Poya,Yes,Yes,Low,Low,528.88,1205
6,February,Eastern,Coconut Oil,Cooking Essentials,Medium,High,High,Yes,None,No,Yes,Low,Low,278.47,319
43,October,North Western,Lantern Materials,Household,Low,Low,Low,No,Deepavali,Yes,Yes,Medium,Medium,627.54,756
16,April,North Western,Sugar,Sweeteners,High,High,Low,Yes,Poya,Yes,No,Medium,Medium,688.11,945
42,October,North Central,Kotmale Yoghurt,Dairy,Low,Low,Low,Yes,None,No,Yes,Low,Low,282.71,296
7,February,Western,Prima Noodles,Instant Foods,Low,Medium,Medium,No,None,No,Yes,High,High,647.68,1977
2,January,Sabaragamuwa,Red Rice,Staples,Low,High,Low,Yes,None,No,Yes,Low,Low,501.76,1529
42,October,North Western,Munchee Biscuits,Snacks,Low,Low,Medium,Yes,None,No,Yes,Medium,Medium,611.71,1616
44,October,Western,Prima Noodles,Instant Foods,Low,Medium,High,Yes,Deepavali,Yes,Yes,High,High,1088.93,2707
9,February,Western,Ice Cream,Frozen Foods,Medium,Medium,High,No,None,No,Yes,High,High,1103.47,924
13,March,Southern,Coca-Cola,Beverages,High,Medium,High,No,None,No,No,Medium,Medium,946.01,1760
42,October,Eastern,Jaggery,Sweeteners,Low,Low,Low,Yes,None,No,Yes,Low,Low,232.49,459
16,April,North Western,Tea Leaves,Beverages,High,Medium,Low,Yes,Poya,Yes,No,Medium,Medium,833.63,1442
9,February,Northern,Anchor Milk Powder,Dairy,Medium,Medium,Low,No,None,No,Yes,Low,Low,252.53,204
21,May,Western,Prima Noodles,Instant Foods,High,Medium,High,No,None,No,Yes,High,High,981.65,2772
22,May,Southern,Prima Noodles,Instant Foods,High,Medium,High,Yes,None,No,Yes,Medium,Medium,444.65,1105
28,July,North Western,Canned Fish,Canned Goods,High,Low,Low,Yes,Poya,Yes,Yes,Medium,Medium,428.43,426
22,May,Eastern,Prima Noodles,Instant Foods,High,Low,Low,Yes,None,No,Yes,Low,Low,353.54,764
1,January,Sabaragamuwa,Sunflower Oil,Cooking Essentials,Low,High,Medium,No,None,No,Yes,Low,Low,293.45,350
24,June,North Central,Sugar,Sweeteners,High,Low,Low,Yes,Poya,Yes,Yes,Low,Low,430.91,704
52,December,Sabaragamuwa,Necto,Beverages,Low,High,Low,Yes,Christmas,Yes,No,Low,Low,257.34,467
41,October,Western,Red Rice,Staples,Low,Low,Medium,No,None,No,Yes,High,High,1149.26,4125
31,July,Eastern,Washing Powder,Household,High,Low,High,No,None,No,Yes,Low,Low,242.34,232
12,March,Northern,Sunflower Oil,Cooking Essentials,High,Medium,Medium,Yes,Poya,Yes,No,Low,Low,379.7,481
13,March,Western,MD Crackers,Snacks,High,Medium,High,No,None,No,No,High,High,619.02,1655
37,September,Western,Candles,Household,Medium,Low,High,No,None,No,No,High,High,1258.05,1110
32,August,Sabaragamuwa,Munchee Biscuits,Snacks,Medium,Low,Low,Yes,Poya,Yes,Yes,Low,Low,678.39,1398
16,April,Eastern,Canned Fish,Canned Goods,High,Medium,High,Yes,Poya,Yes,No,Low,Low,269.96,361
49,December,North Western,Ritzbury Chocolate,Snacks,Low,Medium,High,No,None,No,No,Medium,Medium,423.11,1137
8,February,North Western,Candles,Household,Medium,High,Medium,Yes,Poya,Yes,Yes,Medium,Medium,920.98,1179
22,May,North Central,Canned Fish,Canned Goods,High,Low,Low,Yes,None,No,Yes,Low,Low,246.36,288
50,December,Eastern,Arrack,Alcohol,Low,Medium,Medium,Yes,None,No,No,Low,Low,254.88,157
13,March,North Central,Coca-Cola,Beverages,High,Medium,Low,No,None,No,No,Low,Low,480.85,654
28,July,Southern,Kotmale Yoghurt,Dairy,High,Low,High,Yes,Poya,Yes,Yes,Medium,Medium,398.84,412
10,March,North Western,Elephant Ginger Beer,Beverages,High,Medium,Low,Yes,Eid,Yes,Yes,Medium,Medium,833.74,1214
38,September,North Central,MD Crackers,Snacks,Medium,Low,Low,Yes,None,No,Yes,Low,Low,480.39,913
5,January,Sabaragamuwa,Canned Fish,Canned Goods,Low,High,High,No,None,No,Yes,Low,Low,295.4,345
12,March,Western,Frozen Fish,Frozen Foods,High,Medium,High,Yes,Poya,Yes,No,High,High,966.04,646
33,August,Uva,Maggi Noodles,Instant Foods,Medium,Low,Low,No,None,No,Yes,Low,Low,347.74,819
34,August,Eastern,Rice Flour,Cooking Essentials,Medium,Low,Medium,Yes,None,No,Yes,Low,Low,254.79,351
31,July,Western,Munchee Biscuits,Snacks,High,Low,High,No,None,No,Yes,High,High,906.69,1613
52,December,Uva,MD Crackers,Snacks,Low,Medium,Low,Yes,Christmas,Yes,No,Low,Low,344.8,965
31,July,Western,Necto,Beverages,High,Low,High,No,None,No,Yes,High,High,962.55,2010
33,August,Southern,Prima Noodles,Instant Foods,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,575.18,1227
6,February,Western,Frozen Fish,Frozen Foods,High,Medium,Medium,Yes,None,No,Yes,High,High,1464.1,980
27,July,North Western,Wheat Flour,Cooking Essentials,High,Low,Low,No,None,No,Yes,Medium,Medium,391.22,392
36,September,North Western,Sugar,Sweeteners,Medium,Low,Low,Yes,Poya,Yes,No,Medium,Medium,698.54,1302
42,October,North Western,Candles,Household,Medium,Medium,Low,Yes,None,No,Yes,Medium,Medium,382.03,480
51,December,Uva,Rice,Staples,Low,High,Low,No,Christmas,Yes,No,Low,Low,198.56,875
42,October,Sabaragamuwa,Wheat Flour,Cooking Essentials,Low,Low,Low,Yes,None,No,Yes,Low,Low,269.9,352
30,July,Southern,Ritzbury Chocolate,Snacks,High,Low,High,Yes,None,No,Yes,Medium,Medium,698.8,1318
18,April,North Central,Elephant Ginger Beer,Beverages,High,Medium,Low,Yes,Vesak,Yes,Yes,Low,Low,686.92,1413
48,November,Uva,Elephant Ginger Beer,Beverages,Low,High,Medium,Yes,Poya,Yes,Yes,Low,Low,637.44,1154
17,April,Eastern,Lantern Materials,Household,High,Medium,Medium,No,None,No,No,Low,Low,217.71,256
4,January,North Central,Pepsi,Beverages,Medium,High,High,Yes,Poya,Yes,Yes,Low,Low,639.71,1445
32,August,North Central,Sunflower Oil,Cooking Essentials,Medium,Low,Low,Yes,Poya,Yes,Yes,Low,Low,434.77,435
12,March,North Western,Coca-Cola,Beverages,High,Medium,Medium,Yes,Poya,Yes,No,Medium,Medium,777.61,1658
18,April,Central,Necto,Beverages,Medium,Medium,Medium,Yes,Vesak,Yes,Yes,Medium,Medium,766.93,1308
28,July,Sabaragamuwa,Coca-Cola,Beverages,High,Low,Low,Yes,Poya,Yes,Yes,Low,Low,517.25,874
47,November,Southern,Lion Beer,Alcohol,Low,Medium,High,No,None,No,Yes,Medium,Medium,448.35,259
10,March,North Western,Canned Fish,Canned Goods,Medium,High,Medium,Yes,Eid,Yes,Yes,Medium,Medium,329.53,472
49,December,Eastern,Red Rice,Staples,Low,Medium,High,No,None,No,No,Low,Low,161.61,525
46,November,Southern,Rice,Staples,Low,Medium,High,Yes,None,No,Yes,Medium,Medium,331.36,1416
17,April,Eastern,Wheat Flour,Cooking Essentials,High,Medium,Low,No,None,No,No,Low,Low,163.2,193
32,August,Uva,Candles,Household,Medium,Low,Low,Yes,Poya,Yes,Yes,Low,Low,846.92,1149
10,March,Uva,Milo,Dairy,Medium,Medium,Low,Yes,Eid,Yes,Yes,Low,Low,432.08,381
29,July,Uva,Canned Fish,Canned Goods,Medium,Low,Low,No,None,No,Yes,Low,Low,422.46,455
14,April,Central,Rice,Staples,Medium,High,Medium,Yes,Sinhala_Tamil_New_Year,Yes,No,Medium,Medium,595.88,2635
25,June,North Central,Canned Fish,Canned Goods,High,Low,Low,No,None,No,Yes,Low,Low,176.45,248
35,August,North Western,Wheat Flour,Cooking Essentials,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,391.42,425
20,May,Central,Ice Cream,Frozen Foods,Medium,Medium,Medium,Yes,Poya,Yes,Yes,Medium,Medium,688.09,465
50,December,Eastern,Pepsi,Beverages,Low,Medium,Medium,Yes,None,No,No,Low,Low,462.73,997
24,June,Northern,Rice Flour,Cooking Essentials,High,Low,Medium,Yes,Poya,Yes,Yes,Low,Low,202.81,249
2,January,Southern,Milo,Dairy,Medium,High,High,Yes,None,No,Yes,Medium,Medium,396.98,367
41,October,Central,Wheat Flour,Cooking Essentials,Low,Medium,Low,No,None,No,Yes,Medium,Medium,337.6,425
37,September,Sabaragamuwa,MD Crackers,Snacks,Low,Low,Low,No,None,No,No,Low,Low,220.44,409
15,April,Central,Arrack,Alcohol,Medium,High,High,No,Sinhala_Tamil_New_Year,Yes,No,Medium,Medium,685.77,338
32,August,Central,Dhal,Staples,Medium,Medium,Medium,Yes,Poya,Yes,Yes,Medium,Medium,604.48,2082
8,February,Eastern,Milo,Dairy,Medium,Medium,Low,Yes,Poya,Yes,Yes,Low,Low,445.38,468
38,September,North Western,MD Crackers,Snacks,Medium,Low,Low,Yes,None,No,Yes,Medium,Medium,558.4,1255
